time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,0.554763686275,1.7617391378,18.8919336164,0.127624161459,0.0184049040789,0.0,0.152087288806,1.79209428817,5.37800280049,0.112530821323,-0.0859351356562,0.0,465.0084276790001,464.117912466109,464.835354762701,466.70315731075397
3.0600000000000023,0.563590895967,1.87139014539,19.2137378192,0.13405854577,0.0136097487409,0.0,0.142569703118,1.86347969805,5.34879632063,0.0937193910865,-0.0700080844109,0.0,424.8318620228052,426.1900177312612,427.4874500869882,425.89163181930576
3.1200000000000023,0.571932214154,1.98536248441,19.5333156295,0.139268709519,0.00925340478911,0.0,0.135822391675,1.93603639776,5.30387750871,0.0672367426673,-0.0783823079891,0.0,420.9744189347876,420.24458938627527,422.24810609758504,419.9632474513589
3.1800000000000024,0.579912965238,2.10424913065,19.853634173,0.143232706082,0.00407836141499,0.0,0.130685395122,2.02715534461,5.37294279609,0.0636184300112,-0.11064831998,0.0,458.9523837250989,456.37736622000875,457.3013998061583,457.01614339531017
3.2400000000000024,0.587688162414,2.22905833776,20.1807289702,0.147573702856,6.28108726913,0.0,0.129202357588,2.13345108953,5.52929254453,0.0857305681225,-0.0908129588062,0.0,483.96336094852524,485.44579362493306,483.6787632017797,485.34490355971786
3.3000000000000025,0.595508623221,2.36027228877,20.5167299188,0.152420699039,6.27540902897,0.0,0.132083664429,2.24073708881,5.66984095268,0.0683899531717,-0.103653733093,0.0,482.79663611716205,481.81974410701065,482.006994386963,480.699132412509
3.3600000000000025,0.603596672324,2.49745228727,20.8574708567,0.157328063196,6.27004273619,0.0,0.138034991306,2.3322777321,5.68792846735,0.100162780549,-0.0702961529376,0.0,445.20944731892143,447.923733227377,444.52570137160893,447.1273101966044
3.4200000000000026,0.612123958558,2.64008713598,21.1984932679,0.163646497344,6.26556342924,0.0,0.146583661111,2.42270485292,5.67932387794,0.113994165031,-0.0852243964873,0.0,438.8039045530437,437.558076184261,437.6943736638341,438.8539647110324
3.4800000000000026,0.621249232823,2.78828257872,21.5391559111,0.170247441193,6.26048427495,0.0,0.15803767248,2.51767487729,5.67588184724,0.100563599869,-0.0835334932913,0.0,440.20475017247696,440.33873094934415,440.83473187122996,439.73404758531706
3.5400000000000027,0.631170020196,2.94241341266,21.8803486439,0.175833281054,6.25533080686,0.0,0.173114239691,2.62046826114,5.69686597526,0.0707934211183,-0.0910772772218,0.0,449.83659265132223,449.21915531114007,448.79922725529036,446.3828025701818
3.6000000000000028,0.642103866141,3.10286781059,22.223167983,0.180046774365,6.24972268103,0.0,0.191855076619,2.72829620374,5.73006118497,0.069063496253,-0.0987368737117,0.0,453.0048791716451,452.38116267301365,453.6025416738836,453.4672222298058
3.660000000000003,0.654426009367,3.27067244959,22.5724094845,0.184170025035,6.24336173634,0.0,0.219545069853,2.8654020884,5.91010374291,0.0680269404053,-0.127406602543,0.0,499.4067518699247,497.3018068376953,497.6434527071135,497.5705737606009
3.720000000000003,0.668402630766,3.44605767446,22.9285341643,0.188338549388,6.23531256771,0.0,0.247072488486,2.98102197835,5.9601965048,0.0722240772197,-0.153147847598,0.0,462.77253252207214,460.72502269433824,461.5176050601189,461.85229004104616
3.780000000000003,0.684291278219,3.62882063872,23.2895874987,0.192973496226,6.22572302426,0.0,0.283494084514,3.11132438118,6.07397948342,0.0857657694496,-0.178525789832,0.0,483.46716344901944,481.5281963014421,481.23891830178303,482.2672258347959
3.840000000000003,0.702303704195,3.81860415756,23.6529351714,0.197996556209,6.21477751566,0.0,0.317820337274,3.21514754128,6.03751676144,0.0792729778726,-0.19164459143,0.0,437.43722438014447,436.31005720928215,437.8836896293711,437.3489270228699
3.900000000000003,0.723039376161,4.0160225811,24.020704728,0.203185582814,6.20384362714,0.0,0.374574350047,3.36570491433,6.220022875,0.0979806745821,-0.1680633531,0.0,503.6021310870766,505.27696294739894,503.45189737512106,504.8090061795011
3.960000000000003,0.747182981194,4.22196188067,24.3963851481,0.209249438802,6.19416401051,0.0,0.431148677905,3.49930792569,6.30175813923,0.106606771808,-0.150454014989,0.0,477.21591008742615,478.53546906094886,477.0235288072793,477.68995640125354
4.020000000000002,0.774426251276,4.43490189452,24.7716697939,0.215320610096,6.18566629364,0.0,0.477641899995,3.59914613561,6.20791243115,0.0872248983289,-0.128143436462,0.0,423.2655476754716,425.1616971304394,423.20843867529476,421.5456747164452
4.080000000000001,0.804819653634,4.65441318973,25.143618469,0.220570475129,6.17849343486,0.0,0.536095745118,3.71822262691,6.19009638467,0.088037580268,-0.106334085953,0.0,447.43832694087433,449.19775510086316,447.880607148503,447.9529926777657
4.14,0.838849607006,4.88115754109,25.5145399009,0.226342983129,6.17230647867,0.0,0.598762406447,3.84026709055,6.17364057008,0.108909475976,-0.097356258167,0.0,450.19857227665466,450.91546778974043,446.9323553787515,448.638328220004
4.199999999999998,0.877215790311,5.11625031235,25.8885076061,0.232486675886,6.16615630868,0.0,0.680632545813,3.99649909316,6.29073318061,0.0843539389579,-0.115542070233,0.0,492.66392222927044,491.30894485634906,491.1581133290776,489.3409297976074
4.259999999999997,0.920622101326,5.36080258773,26.2693812356,0.237640451736,6.15951906201,0.0,0.766842256296,4.15542475476,6.40385808942,0.0888132328325,-0.102256872535,0.0,490.7470342707371,491.72275458969744,493.24754261723876,493.582097122928
4.319999999999996,0.968994310032,5.614323534,26.6543152809,0.242671121994,6.15362794891,0.0,0.846061864933,4.2955198591,6.42664742978,0.0713826149208,-0.0910873689263,0.0,466.5645359964649,467.4281842317645,468.270295463504,466.9173015839337
4.379999999999995,1.02201947025,5.87593222898,27.0390408279,0.246427958749,6.14820528948,0.0,0.921888038457,4.42495741056,6.3972818412,0.0324681480533,-0.0889956831442,0.0,451.2729056778825,451.43506287601184,454.2094104190389,451.0792841705605
4.439999999999993,1.07985561898,6.14563669229,27.4231771825,0.248155944466,6.14277117232,0.0,1.00642209722,4.5651167825,6.40682336032,0.0202125985587,-0.0939137234992,0.0,464.97976853285496,464.5877291291493,465.4734159323196,464.51326503427254
4.499999999999992,1.14230791185,6.42278715658,27.8040803153,0.249067835407,6.13724702251,0.0,1.07578789287,4.67326727839,6.29036079466,0.00257838356421,-0.0886164599659,0.0,424.3842376426678,424.8312448131769,424.6912551618667,423.17546521500464
4.559999999999991,1.20940234423,6.70707217156,28.1806142871,0.249379219713,6.1317731462,0.0,1.16113508498,4.8027230448,6.26063854608,0.00995878380631,-0.0970494879466,0.0,452.6312768576319,451.94502904582674,452.1550954331883,452.749371542566
4.6199999999999894,1.28264904259,7.00060356791,28.5612714844,0.250341766191,6.12707281454,0.0,1.28078589883,4.98121459734,6.42647190179,0.026051336549,-0.0553946508447,0.0,511.30121812774854,514.2562417739848,511.11672781021207,512.2624953880367
4.679999999999988,1.36196822716,7.30294137669,28.9444691101,0.251680084811,6.1242069913,0.0,1.36345123183,5.0967085313,6.3469492088,0.0135016384762,-0.0357291039403,0.0,439.445137956775,441.07123945555855,439.08295380248154,438.04028370090947
4.739999999999987,1.44699247905,7.61328644649,29.3271358027,0.251893973254,6.1216441194,0.0,1.4707891236,5.24783757417,6.40786396528,-0.0417358962717,-0.0627762620227,0.0,484.8569129403428,482.8190409775974,485.8547471543297,481.6943945010517
4.799999999999986,1.5376325537,7.93131386439,29.7082484052,0.250055123233,6.11753291678,0.0,1.55090275226,5.35283805925,6.29640355411,-0.0146072916441,-0.0836211999501,0.0,430.51797765201843,428.74612123244117,428.5972602140682,430.89702062594745
4.859999999999984,1.63365391311,8.25633059354,30.085630687,0.249629625117,6.11238745495,0.0,1.65020707779,5.48073830722,6.28277741666,0.0048009946666,-0.090411955214,0.0,461.77209221826985,461.23015626278305,459.7765811562427,461.3122206069665
4.919999999999983,1.73517787266,8.58819801022,30.459140623,0.24991802896,6.10712885584,0.0,1.73437625232,5.58143973184,6.16796224119,0.0048182009498,-0.082616092727,0.0,427.0855366737163,427.74342847075206,428.63164385424534,428.63302007447163
4.979999999999982,1.84276351546,8.92736958293,30.830842587,0.249708208375,6.10237037571,0.0,1.85214492623,5.72390712265,6.22137587965,-0.0305558301684,-0.073402913968,0.0,480.71457361624516,481.4078502807681,483.73689043945757,481.06506195144766
5.0399999999999805,1.95669851334,9.2739496313,31.201491205,0.248167853885,6.09797809016,0.0,1.94606271711,5.82848289917,6.13389158576,-0.0173586575011,-0.0728115833946,0.0,437.4953634009619,437.54036042423536,437.76147619826264,438.8584479687862
